document_id,flavor_a,flavor_b,pair_key,sentence,matched_categories,matched_terms,is_same_sentence_pair,has_positive_expression,has_negative_expression,has_taste_role_explanation,review_title,review_url
R0208,ゴールデンデリシャスアップル,シナモン,ゴールデンデリシャスアップル||シナモン,Social Smoke(ソーシャルスモーク) GoldenDeliciousApple(ゴールデンデリシャスアップル)のレビューです。,,,False,False,False,False,Social Smoke Golden Delicious Apple(ゴールデンデリシャスアップル)レビュー,https://cloud-jp.net/socialsmoke-goldendeliciousapple-review/
R0208,ゴールデンデリシャスアップル,シナモン,ゴールデンデリシャスアップル||シナモン,Social Smoke GoldenDeliciousApple(ゴールデンデリシャスアップル),,,False,False,False,False,Social Smoke Golden Delicious Apple(ゴールデンデリシャスアップル)レビュー,https://cloud-jp.net/socialsmoke-goldendeliciousapple-review/
R0208,ゴールデンデリシャスアップル,シナモン,ゴールデンデリシャスアップル||シナモン,パンラズナやカルダモン、シナモン、タイガ,,,False,False,False,False,Social Smoke Golden Delicious Apple(ゴールデンデリシャスアップル)レビュー,https://cloud-jp.net/socialsmoke-goldendeliciousapple-review/
R0208,ゴールデンデリシャスアップル,シナモン,ゴールデンデリシャスアップル||シナモン,Social Smoke(ソーシャルスモーク) Golden Delicious Apple(ゴールデンデリシャスアップル)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,Social Smoke Golden Delicious Apple(ゴールデンデリシャスアップル)レビュー,https://cloud-jp.net/socialsmoke-goldendeliciousapple-review/
R0054,グアバ,パイナップル,グアバ||パイナップル,・アマゾン×グアバ×パイナップル – 南国風ミックスのイメージです。,taste_role,ミックス,True,False,False,True,MALAKI – Amazon(アマゾン),https://cloud-jp.net/malaki-amazon/
R0168,グアバ,パイナップル,グアバ||パイナップル,・【旬-shun-】グアバ(30%)　+ 【旬-shun-】パイナップル(30%)　+　【AlFakher】ブルーベリー(40%),,,True,False,False,False,旬-SHUN- GUAVA,https://cloud-jp.net/shun-guava/
R0047,グレープミント,ミント,グレープミント||ミント,MALAKI – Grape Mint(グレープミント)の特徴,,,True,False,False,False,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0047,グレープミント,ミント,グレープミント||ミント,MALAKI – Grape Mint(グレープミント)のおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,True,True,False,True,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0047,グレープミント,ミント,グレープミント||ミント,MALAKI – Grape Mint(グレープミント)の特徴,,,True,False,False,False,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0047,グレープミント,ミント,グレープミント||ミント,MALAKI – Grape Mint(グレープミント)のおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,True,True,False,True,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0047,グレープミント,ミント,グレープミント||ミント,MALAKI – Grape Mint(グレープミント)はCLOUD SHOPにてご購入いただけます！,,,True,False,False,False,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/
R0107,グレープミント,ミント,グレープミント||ミント,tabu Grape Mint(グレープミント)の特徴,,,True,False,False,False,Tabu – Grape Mint(グレープミント)レビュー,https://cloud-jp.net/tabu-grapemint/
R0107,グレープミント,ミント,グレープミント||ミント,tabu Grape Mint(グレープミント)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,True,True,False,True,Tabu – Grape Mint(グレープミント)レビュー,https://cloud-jp.net/tabu-grapemint/
R0107,グレープミント,ミント,グレープミント||ミント,tabu Grape Mint(グレープミント)の特徴,,,True,False,False,False,Tabu – Grape Mint(グレープミント)レビュー,https://cloud-jp.net/tabu-grapemint/
R0107,グレープミント,ミント,グレープミント||ミント,tabu Grape Mint(グレープミント)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,True,True,False,True,Tabu – Grape Mint(グレープミント)レビュー,https://cloud-jp.net/tabu-grapemint/
R0107,グレープミント,ミント,グレープミント||ミント,Tabu(タブ) – Grape Mint(グレープミント)はCLOUD SHOPにてご購入いただけます！,,,True,False,False,False,Tabu – Grape Mint(グレープミント)レビュー,https://cloud-jp.net/tabu-grapemint/
R0068,キャラメル,ココナッツ,キャラメル||ココナッツ,・コットンキャンディ×キャラメル×ココナッツ – お菓子系フレーバーに似たフレーバーが少ないこともあり、甘めミックスを作るときにも重宝しそうです。,taste:sweetness|taste_role,キャンディ|ミックス|甘め,True,False,False,True,DOZAJ – Cotton Candy(コットンキャンディー)レビュー,https://cloud-jp.net/dozaj-cottoncandy/
R0069,キャラメル,ココナッツ,キャラメル||ココナッツ,・コットンキャンディ×キャラメル×ココナッツ – お菓子系フレーバーに似たフレーバーが少ないこともあり、甘めミックスを作るときにも重宝しそうです。,taste:sweetness|taste_role,キャンディ|ミックス|甘め,True,False,False,True,DOZAJ – Brown Sugar(ブラウンシュガー)レビュー,https://cloud-jp.net/dozaj-brownsugar/
R0105,キャラメル,シナモン,キャラメル||シナモン,Tabuのバナナを使ったおすすめのミックスには、バナナの甘さを生かしてミルクやバニラ、シナモン、チョコ、キャラメル、ハニーなどをミックスしたバナナジュースのようなミックスがおすすめです。,evaluation:positive|taste_role,おすすめ|ミックス,True,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0152,キャラメル,シナモン,キャラメル||シナモン,・ヘーゼルナッツ、シナモン、バニラ ヘーゼルナッツとシナモンの上品な香りを楽しむミックス。,experience:aroma|taste_role,ミックス|香り,False,False,False,True,DOZAJ – HazelNut(ヘーゼルナッツ)レビュー,https://cloud-jp.net/dozaj-hazelnut/
R0152,キャラメル,シナモン,キャラメル||シナモン,・ヘーゼルナッツ、キャラメル、ミルク キャラメルでぐっとお菓子寄りに、ほんのりミルクを添えて。,,,False,False,False,False,DOZAJ – HazelNut(ヘーゼルナッツ)レビュー,https://cloud-jp.net/dozaj-hazelnut/
R0058,バナナ,ピーチ,バナナ||ピーチ,・グラニーズキス×バナナ×ゴールデンデリシャスアップル – 完熟し切っていないフルーツの特徴的な甘みを足したミックスです。,taste_role,ミックス,False,False,False,True,MALAKI – Granny’s Kiss(グラニーズキス),https://cloud-jp.net/malaki-grannyskiss/
R0058,バナナ,ピーチ,バナナ||ピーチ,・グラニーズキス×マンゴー×ピーチ – ミックスジュース風のフルーツミックス。,taste_role,ミックス,False,False,False,True,MALAKI – Granny’s Kiss(グラニーズキス),https://cloud-jp.net/malaki-grannyskiss/
R0073,バナナ,ピーチ,バナナ||ピーチ,・バナナ×ピーチ×キウイ×オレンジ – ミックスジュース風のミックス。,taste_role,ミックス,True,False,False,True,DOZAJ – Banana(バナナ)レビュー,https://cloud-jp.net/dozaj-banana/
R0166,アールグレイ,ライチ,アールグレイ||ライチ,・【旬-shun-】ペアー(50%)・【Afzal】ライチ(50%),,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0166,アールグレイ,ライチ,アールグレイ||ライチ,・【旬-shun-】ペアー(50%)・【Afzal】アールグレイ(50%),,,False,False,False,False,旬-SHUN- PEAR,https://cloud-jp.net/shun-pear/
R0177,アールグレイ,ライチ,アールグレイ||ライチ,アールグレイ,,,False,False,False,False,Afzal(アフザル)のおすすめシーシャフレーバー,https://cloud-jp.net/afzal-recommended-flavor/
R0177,アールグレイ,ライチ,アールグレイ||ライチ,ライチ,,,False,False,False,False,Afzal(アフザル)のおすすめシーシャフレーバー,https://cloud-jp.net/afzal-recommended-flavor/
R0177,アールグレイ,ライチ,アールグレイ||ライチ,アールグレイ,,,False,False,False,False,Afzal(アフザル)のおすすめシーシャフレーバー,https://cloud-jp.net/afzal-recommended-flavor/
R0177,アールグレイ,ライチ,アールグレイ||ライチ,アフザルの超人気フレーバーでもある、アールグレイ。,,,False,False,False,False,Afzal(アフザル)のおすすめシーシャフレーバー,https://cloud-jp.net/afzal-recommended-flavor/
R0177,アールグレイ,ライチ,アールグレイ||ライチ,ライチ,,,False,False,False,False,Afzal(アフザル)のおすすめシーシャフレーバー,https://cloud-jp.net/afzal-recommended-flavor/
R0134,グレープ,ピーチ,グレープ||ピーチ,煙を吐いたときの香りの順番ではパイン、ピーチ、モヒートの順番です。,experience:aroma|experience:smoke,煙|香り,False,False,False,False,DOZAJ – Cuba Dream(キューバドリーム)レビュー,https://cloud-jp.net/dozaj-cubadream/
R0134,グレープ,ピーチ,グレープ||ピーチ,AzureのNape Grapeあたりが無難でイケる味です。,,,False,False,False,False,DOZAJ – Cuba Dream(キューバドリーム)レビュー,https://cloud-jp.net/dozaj-cubadream/
R0221,グレープ,ピーチ,グレープ||ピーチ,グレープ,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0221,グレープ,ピーチ,グレープ||ピーチ,ピーチ,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0221,グレープ,ピーチ,グレープ||ピーチ,グレープ,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0221,グレープ,ピーチ,グレープ||ピーチ,AFのGrape(グレープ)についてもっと詳しく知りたい方は,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0221,グレープ,ピーチ,グレープ||ピーチ,Al Fakher Grape(グレープ)レビュー,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0221,グレープ,ピーチ,グレープ||ピーチ,ピーチ,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0068,キャラメル,バナナ,キャラメル||バナナ,・コットンキャンディ×バナナ – コットンキャンディのバナナ感を更に強め、砂糖の甘さで全体をお菓子のようにまとめます。,taste:sweetness,キャンディ|砂糖,False,False,False,False,DOZAJ – Cotton Candy(コットンキャンディー)レビュー,https://cloud-jp.net/dozaj-cottoncandy/
R0068,キャラメル,バナナ,キャラメル||バナナ,・コットンキャンディ×キャラメル×ココナッツ – お菓子系フレーバーに似たフレーバーが少ないこともあり、甘めミックスを作るときにも重宝しそうです。,taste:sweetness|taste_role,キャンディ|ミックス|甘め,False,False,False,True,DOZAJ – Cotton Candy(コットンキャンディー)レビュー,https://cloud-jp.net/dozaj-cottoncandy/
R0105,キャラメル,バナナ,キャラメル||バナナ,tabu Banana(バナナ)の特徴,,,False,False,False,False,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,キャラメル,バナナ,キャラメル||バナナ,tabu Banana(バナナ)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,キャラメル,バナナ,キャラメル||バナナ,tabu Banana(バナナ)の特徴,,,False,False,False,False,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,キャラメル,バナナ,キャラメル||バナナ,tabu Banana(バナナ)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,キャラメル,バナナ,キャラメル||バナナ,Tabuのバナナを使ったおすすめのミックスには、バナナの甘さを生かしてミルクやバニラ、シナモン、チョコ、キャラメル、ハニーなどをミックスしたバナナジュースのようなミックスがおすすめです。,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,キャラメル,バナナ,キャラメル||バナナ,Tabu(タブ) – Banana(バナナ)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0120,オレンジ,ライム,オレンジ||ライム,公式によると、ブラウニー、オレンジ、クリームの香りだそうです。,experience:aroma,香り,False,False,False,False,DOZAJ – Marshall(マーシャル)レビュー,https://cloud-jp.net/dozaj-marshall/
R0120,オレンジ,ライム,オレンジ||ライム,DozajのTangerine、Lime、Lemonあたりですね。,,,False,False,False,False,DOZAJ – Marshall(マーシャル)レビュー,https://cloud-jp.net/dozaj-marshall/
R0210,オレンジ,ライム,オレンジ||ライム,Social Smoke Lime(ライム)を使ったMIXには、さっぱり系ではレモンやスイカ、オレンジ、ミント、グレープフルーツ、それ以外でもダブルアップルやハニー、アイススパイシーコーラ、ジンジャエールなど、幅広く活躍するフレーバーなので一度お試しあれ！,experience:coolness|taste:spicy,さっぱり|スパイシー,True,False,False,False,Social Smoke Lime(ライム)レビュー,https://cloud-jp.net/socialsmoke-lime-review/
R0116,ストロベリー,ミント,ストロベリー||ミント,吸った感じとしてライチ、ストロベリー、パイナップルのようなフルーティーさを感じます。,taste:fruity,フルーティ,False,False,False,False,DOZAJ – The Good(ザ・グッド)レビュー,https://cloud-jp.net/dozaj-thegood/
R0116,ストロベリー,ミント,ストロベリー||ミント,個人的には、AzureのRoyal Queen✗TrifectaのPeppermint Shakeとのミックスが好きでした。,evaluation:positive|taste_role,ミックス|好き,False,True,False,True,DOZAJ – The Good(ザ・グッド)レビュー,https://cloud-jp.net/dozaj-thegood/
R0199,ストロベリー,ミント,ストロベリー||ミント,アルファーヘルのスイカを使ったミックスには、さっぱり系のミックスではグレープフルーツ、ミント、レモン、パッションフルーツなどがおすすめです。,evaluation:positive|experience:coolness|taste_role,おすすめ|さっぱり|ミックス,False,True,False,True,AlFakher Watermelon(スイカ)レビュー,https://cloud-jp.net/alfakher-watermelon-review/
R0199,ストロベリー,ミント,ストロベリー||ミント,他にもフルーツ系の甘いミックスであればオレンジ、メロン、ストロベリーなどがおすすめです。,evaluation:positive|taste:sweetness|taste_role,おすすめ|ミックス|甘い,False,True,False,True,AlFakher Watermelon(スイカ)レビュー,https://cloud-jp.net/alfakher-watermelon-review/
R0056,オレンジ,グアバ,オレンジ||グアバ,・ビタースイート×オレンジ×グレープフルーツ – ピールの風味が特徴的な柑橘系とのミックス。,taste:bitterness|taste:sweetness|taste_role,スイート|ビター|ミックス,False,False,False,True,MALAKI – Bitter Sweet(ビタースイート),https://cloud-jp.net/malaki-bittersweet/
R0056,オレンジ,グアバ,オレンジ||グアバ,・ビタースイート×グアバ×パッションフルーツ – 南国系のフルーツミックスにちょい足しです。,taste:bitterness|taste:sweetness|taste_role,スイート|ビター|ミックス,False,False,False,True,MALAKI – Bitter Sweet(ビタースイート),https://cloud-jp.net/malaki-bittersweet/
R0073,オレンジ,グアバ,オレンジ||グアバ,・バナナ×グアバ – バナナの甘みをしっかりと楽しめ、グアバが青臭さで後味をさっぱりとまとめてくれます。,experience:coolness,さっぱり,False,False,False,False,DOZAJ – Banana(バナナ)レビュー,https://cloud-jp.net/dozaj-banana/
R0073,オレンジ,グアバ,オレンジ||グアバ,・バナナ×ピーチ×キウイ×オレンジ – ミックスジュース風のミックス。,taste_role,ミックス,False,False,False,True,DOZAJ – Banana(バナナ)レビュー,https://cloud-jp.net/dozaj-banana/
R0105,キャラメル,ハニー,キャラメル||ハニー,Tabuのバナナを使ったおすすめのミックスには、バナナの甘さを生かしてミルクやバニラ、シナモン、チョコ、キャラメル、ハニーなどをミックスしたバナナジュースのようなミックスがおすすめです。,evaluation:positive|taste_role,おすすめ|ミックス,True,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0124,キャラメル,ハニー,キャラメル||ハニー,甘い系のバニラ、キャラメル、チョコあたりなんかにHoneyちょっと足してあげるのも味に深みが出ていいですね。,taste:richness|taste:sweetness,深み|甘い,True,False,False,False,DOZAJ – Honey(ハニー)レビュー,https://cloud-jp.net/dozaj-honey/
R0132,ペア,レモン,ペア||レモン,DOZAJの中では、PearやTangerine、Lemonといったスッキリ系のフレーバーとの相性は抜群ですし、さらにIceやMintを足して、清涼感マシマシで吸っていただくのもオススメです。,experience:balance|experience:coolness|taste_role,清涼感|相性,True,False,False,True,DOZAJ – Cucumber(キューカンバー)レビュー,https://cloud-jp.net/dozaj-cucumber/
R0205,ペア,レモン,ペア||レモン,Social Smoke Pear Chill(ペアーチル)は単体でさっぱりした味わいを楽しめるので、同系統でMIXするならグアバ、オレンジ、モヒート、レモン、シトラスティー。,experience:coolness|taste:acidity,さっぱり|シトラス,True,False,False,False,Social Smoke Pear Chill(ペアーチル)レビュー,https://cloud-jp.net/socialsmoke-pearchill-review/
R0061,モヒート,レモン,モヒート||レモン,・モヒート×マウンテンフォグ×レモン – 同系統のミックスで、ライムやレモンとの相性が非常に良いです。,evaluation:positive|experience:balance|taste_role,ミックス|相性|良い,True,True,False,True,MALAKI – Mojito(モヒート),https://cloud-jp.net/malaki-mojito/
R0205,モヒート,レモン,モヒート||レモン,Social Smoke Pear Chill(ペアーチル)は単体でさっぱりした味わいを楽しめるので、同系統でMIXするならグアバ、オレンジ、モヒート、レモン、シトラスティー。,experience:coolness|taste:acidity,さっぱり|シトラス,True,False,False,False,Social Smoke Pear Chill(ペアーチル)レビュー,https://cloud-jp.net/socialsmoke-pearchill-review/
R0140,キャラメル,バニラ,キャラメル||バニラ,また、バニラ、キャラメル、ミルク、チョコでもったり甘々にしてもいいですし、意外なところでいうとグレープやベリー系統のフレーバーとの相性もいいです。,experience:balance|taste_role,相性,True,False,False,True,DOZAJ – Cappuccino(カプチーノ)レビュー,https://cloud-jp.net/dozaj-cappccino/
R0152,キャラメル,バニラ,キャラメル||バニラ,・ヘーゼルナッツ、シナモン、バニラ ヘーゼルナッツとシナモンの上品な香りを楽しむミックス。,experience:aroma|taste_role,ミックス|香り,False,False,False,True,DOZAJ – HazelNut(ヘーゼルナッツ)レビュー,https://cloud-jp.net/dozaj-hazelnut/
R0152,キャラメル,バニラ,キャラメル||バニラ,・ヘーゼルナッツ、キャラメル、ミルク キャラメルでぐっとお菓子寄りに、ほんのりミルクを添えて。,,,False,False,False,False,DOZAJ – HazelNut(ヘーゼルナッツ)レビュー,https://cloud-jp.net/dozaj-hazelnut/
R0116,ストロベリー,ミルク,ストロベリー||ミルク,吸った感じとしてライチ、ストロベリー、パイナップルのようなフルーティーさを感じます。,taste:fruity,フルーティ,False,False,False,False,DOZAJ – The Good(ザ・グッド)レビュー,https://cloud-jp.net/dozaj-thegood/
R0116,ストロベリー,ミルク,ストロベリー||ミルク,もったりめな煙感なので、それに合わせるように甘めのバナナやマンゴー、ミルク、ココナッツといったフレーバーをミックスするのが良いと思います。,evaluation:positive|experience:smoke|taste:sweetness|taste_role,ミックス|煙|甘め|良い,False,True,False,True,DOZAJ – The Good(ザ・グッド)レビュー,https://cloud-jp.net/dozaj-thegood/
R0189,ストロベリー,ミルク,ストロベリー||ミルク,DeCloud(デクラウド) – StrawBerry(ストロベリー)のレビューです。,,,False,False,False,False,DeCloud StrawBerry(ストロベリー)レビュー,https://cloud-jp.net/post-3891/
R0189,ストロベリー,ミルク,ストロベリー||ミルク,DeCloud StrawBerry(ストロベリー)の特徴,,,False,False,False,False,DeCloud StrawBerry(ストロベリー)レビュー,https://cloud-jp.net/post-3891/
R0189,ストロベリー,ミルク,ストロベリー||ミルク,DeCloud StrawBerry(ストロベリー)を使ったおすすめMIX,evaluation:positive,おすすめ,False,True,False,False,DeCloud StrawBerry(ストロベリー)レビュー,https://cloud-jp.net/post-3891/
R0189,ストロベリー,ミルク,ストロベリー||ミルク,DeCloud StrawBerry(ストロベリー)の特徴,,,False,False,False,False,DeCloud StrawBerry(ストロベリー)レビュー,https://cloud-jp.net/post-3891/
R0189,ストロベリー,ミルク,ストロベリー||ミルク,DeCloud StrawBerry(ストロベリー)を使ったおすすめMIX,evaluation:positive,おすすめ,False,True,False,False,DeCloud StrawBerry(ストロベリー)レビュー,https://cloud-jp.net/post-3891/
R0189,ストロベリー,ミルク,ストロベリー||ミルク,ミックスにおすすめのフレーバーは、ミルク、バニラ、チョコレートなどの甘い系のフレーバーでスムージーのように仕上げるもよし、酸味が好きな方はレモンやグアバなどとミックスするのがおすすめです。,evaluation:positive|taste:acidity|taste:sweetness|taste_role,おすすめ|ミックス|好き|甘い|酸味,False,True,False,True,DeCloud StrawBerry(ストロベリー)レビュー,https://cloud-jp.net/post-3891/
R0060,オレンジ,マンゴー,オレンジ||マンゴー,MALAKI – Orange Mint(オレンジミント)の特徴,,,False,False,False,False,MALAKI – Orange Mint(オレンジミント),https://cloud-jp.net/malaki-orangemint/
R0060,オレンジ,マンゴー,オレンジ||マンゴー,MALAKI – Orange Mint(オレンジミント)のおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,MALAKI – Orange Mint(オレンジミント),https://cloud-jp.net/malaki-orangemint/
R0060,オレンジ,マンゴー,オレンジ||マンゴー,MALAKI – Orange Mint(オレンジミント)の特徴,,,False,False,False,False,MALAKI – Orange Mint(オレンジミント),https://cloud-jp.net/malaki-orangemint/
R0060,オレンジ,マンゴー,オレンジ||マンゴー,MALAKI – Orange Mint(オレンジミント)のおすすめミックス,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,MALAKI – Orange Mint(オレンジミント),https://cloud-jp.net/malaki-orangemint/
R0060,オレンジ,マンゴー,オレンジ||マンゴー,・オレンジミント×マンゴー – シンプルにマンゴーとオレンジの甘いフルーツミックス。,taste:sweetness|taste_role,ミックス|甘い,False,False,False,True,MALAKI – Orange Mint(オレンジミント),https://cloud-jp.net/malaki-orangemint/
R0060,オレンジ,マンゴー,オレンジ||マンゴー,MALAKI – Orange Mint(オレンジミント)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,MALAKI – Orange Mint(オレンジミント),https://cloud-jp.net/malaki-orangemint/
R0120,オレンジ,マンゴー,オレンジ||マンゴー,公式によると、ブラウニー、オレンジ、クリームの香りだそうです。,experience:aroma,香り,False,False,False,False,DOZAJ – Marshall(マーシャル)レビュー,https://cloud-jp.net/dozaj-marshall/
R0120,オレンジ,マンゴー,オレンジ||マンゴー,また、バニラやキャラメル系も外れませんし、もったり南国系フルーツのバナナ、マンゴーあたりもバッチリの相性です。,experience:balance|taste_role,相性,False,False,False,True,DOZAJ – Marshall(マーシャル)レビュー,https://cloud-jp.net/dozaj-marshall/
R0058,バナナ,マンゴー,バナナ||マンゴー,・グラニーズキス×バナナ×ゴールデンデリシャスアップル – 完熟し切っていないフルーツの特徴的な甘みを足したミックスです。,taste_role,ミックス,False,False,False,True,MALAKI – Granny’s Kiss(グラニーズキス),https://cloud-jp.net/malaki-grannyskiss/
R0058,バナナ,マンゴー,バナナ||マンゴー,・グラニーズキス×マンゴー×ピーチ – ミックスジュース風のフルーツミックス。,taste_role,ミックス,False,False,False,True,MALAKI – Granny’s Kiss(グラニーズキス),https://cloud-jp.net/malaki-grannyskiss/
R0105,バナナ,マンゴー,バナナ||マンゴー,tabu Banana(バナナ)の特徴,,,False,False,False,False,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,バナナ,マンゴー,バナナ||マンゴー,tabu Banana(バナナ)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,バナナ,マンゴー,バナナ||マンゴー,tabu Banana(バナナ)の特徴,,,False,False,False,False,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,バナナ,マンゴー,バナナ||マンゴー,tabu Banana(バナナ)のおすすめミックス・組み合わせ,evaluation:positive|taste_role,おすすめ|ミックス|組み合わせ,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,バナナ,マンゴー,バナナ||マンゴー,また、マンゴーやパッションフルーツ、グアバなどとミックスして南国風トロピカルミックスもおすすめです！,evaluation:positive|taste_role,おすすめ|ミックス,False,True,False,True,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0105,バナナ,マンゴー,バナナ||マンゴー,Tabu(タブ) – Banana(バナナ)はCLOUD SHOPにてご購入いただけます！,,,False,False,False,False,Tabu – Banana(バナナ)レビュー,https://cloud-jp.net/tabu-banana/
R0220,グレープ,ブルーベリー,グレープ||ブルーベリー,Al Fakher Grapeの特徴について,,,False,False,False,False,Al Fakher Grape(グレープ)レビュー,https://cloud-jp.net/alfakher-grape-review/
R0220,グレープ,ブルーベリー,グレープ||ブルーベリー,AlFakherGrapeの煙について,experience:smoke,煙,False,False,False,False,Al Fakher Grape(グレープ)レビュー,https://cloud-jp.net/alfakher-grape-review/
R0220,グレープ,ブルーベリー,グレープ||ブルーベリー,Al Fakher Grapeの特徴について,,,False,False,False,False,Al Fakher Grape(グレープ)レビュー,https://cloud-jp.net/alfakher-grape-review/
R0220,グレープ,ブルーベリー,グレープ||ブルーベリー,Al Fakher Grapeの煙は、ボリューミーで吸いごたえがあります。,experience:smoke,煙,False,False,False,False,Al Fakher Grape(グレープ)レビュー,https://cloud-jp.net/alfakher-grape-review/
R0220,グレープ,ブルーベリー,グレープ||ブルーベリー,AlFakherGrapeの煙について,experience:smoke,煙,False,False,False,False,Al Fakher Grape(グレープ)レビュー,https://cloud-jp.net/alfakher-grape-review/
R0220,グレープ,ブルーベリー,グレープ||ブルーベリー,甘めのミックスにしたい場合は、ブルーベリーやピーチ、キウイなどもおすすめです。,evaluation:positive|taste:sweetness|taste_role,おすすめ|ミックス|甘め,False,True,False,True,Al Fakher Grape(グレープ)レビュー,https://cloud-jp.net/alfakher-grape-review/
R0221,グレープ,ブルーベリー,グレープ||ブルーベリー,グレープ,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0221,グレープ,ブルーベリー,グレープ||ブルーベリー,グレープ,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0221,グレープ,ブルーベリー,グレープ||ブルーベリー,AFのGrape(グレープ)についてもっと詳しく知りたい方は,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0221,グレープ,ブルーベリー,グレープ||ブルーベリー,Al Fakher Grape(グレープ)レビュー,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0221,グレープ,ブルーベリー,グレープ||ブルーベリー,ブルーベリーのようなベリー系がメインで、そこにミントの爽快感が感じられます。,,,False,False,False,False,一度は必ず試してみるべきフレーバー – Al Fakher編,https://cloud-jp.net/alfakher-recommended-flavor/
R0188,ココナッツ,バニラ,ココナッツ||バニラ,ミックスにおすすめのフレーバーは、ミルク、バニラ、ココナッツ、キャラメルなどの甘い系のフレーバーがおすすめです。,evaluation:positive|taste:sweetness|taste_role,おすすめ|ミックス|甘い,True,True,False,True,DeCloud Mango(マンゴー)レビュー,https://cloud-jp.net/decloud-mango/
R0198,ココナッツ,バニラ,ココナッツ||バニラ,AlFakher(アルファーヘル)のVanilla(バニラ)のレビューです。,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
R0198,ココナッツ,バニラ,ココナッツ||バニラ,AlFakher(アルファーヘル) Vanilla(バニラ)の特徴,,,False,False,False,False,AlFakher Vanilla(バニラ)レビュー,https://cloud-jp.net/alfakher-vanilla-review/
